,Mean_CP
0,26.896551724137932
1,28.46875
2,39.80392156862745
3,24.571428571428573
4,22.7
5,86.0
6,29.340425531914892
7,10.5
8,26.95945945945946
9,26.555555555555557
10,15.558823529411764
11,11.58904109589041
12,27.926829268292682
13,47.983050847457626
14,11.50943396226415
15,46.93333333333333
16,33.8
17,20.17241379310345
18,41.43010752688172
19,46.171875
20,9.48936170212766
21,41.75555555555555
22,44.05194805194805
23,24.742857142857144
24,12.958333333333334
25,43.25806451612903
26,12.886363636363637
27,31.826923076923077
28,43.67391304347826
29,14.294117647058824
30,20.37142857142857
31,34.15277777777778
32,17.366666666666667
33,61.625
34,18.020408163265305
35,20.647058823529413
36,9.982758620689655
37,33.63333333333333
38,45.083333333333336
39,9.333333333333334
40,23.33823529411765
41,19.42105263157895
42,23.083333333333332
43,24.9
44,48.25
45,82.63414634146342
46,39.52777777777778
47,13.085714285714285
48,40.5945945945946
49,22.441176470588236
50,35.166666666666664
51,62.0
52,30.02127659574468
53,37.58974358974359
54,26.02857142857143
55,13.9
56,46.724137931034484
57,19.076923076923077
58,33.81395348837209
59,16.272727272727273
60,25.821428571428573
61,25.925
62,21.511111111111113
63,28.283333333333335
64,30.791044776119403
65,31.451612903225808
66,60.225352112676056
67,18.017857142857142
68,33.148936170212764
69,35.19277108433735
70,16.020408163265305
71,33.25925925925926
72,8.30232558139535
73,27.636363636363637
74,33.88157894736842
75,68.26315789473684
76,34.114285714285714
77,19.041666666666668
78,38.44642857142857
79,22.61904761904762
80,40.12307692307692
81,41.41935483870968
82,70.95384615384616
83,50.794871794871796
84,35.09183673469388
85,30.569444444444443
86,20.558823529411764
87,13.434782608695652
88,42.22222222222222
89,60.8876404494382
90,42.964285714285715
91,15.76
92,42.609375
93,12.674418604651162
94,17.96969696969697
95,77.94117647058823
96,42.395833333333336
97,21.208333333333332
98,13.793103448275861
99,40.089285714285715
100,15.421052631578947
101,13.833333333333334
102,63.625
103,51.868852459016395
104,15.5
105,25.296296296296298
106,18.914285714285715
107,17.647058823529413
108,22.696428571428573
109,37.0
110,25.04
111,21.548387096774192
112,20.037037037037038
113,37.91803278688525
114,11.580645161290322
115,7.0
116,10.9
117,13.547619047619047
118,16.79310344827586
119,25.19047619047619
120,33.905660377358494
121,23.803571428571427
122,10.714285714285714
123,23.864406779661017
124,18.93548387096774
125,27.571428571428573
126,17.142857142857142
127,22.745454545454546
128,13.775510204081632
129,23.466666666666665
130,10.858823529411765
131,14.8
132,52.15555555555556
133,25.27659574468085
134,30.060606060606062
135,13.339285714285714
136,21.19047619047619
137,24.386363636363637
138,33.71153846153846
139,18.177777777777777
140,30.445652173913043
141,43.57142857142857
142,29.902439024390244
143,11.761904761904763
144,45.141176470588235
145,54.36363636363637
146,50.457142857142856
147,16.75
148,29.863636363636363
149,26.666666666666668
150,58.108108108108105
151,23.73170731707317
152,17.78787878787879
153,38.54347826086956
154,75.28767123287672
155,16.214285714285715
156,29.952380952380953
157,43.45161290322581
158,22.967741935483872
159,48.23880597014925
160,52.13636363636363
161,22.0
162,53.714285714285715
163,30.808823529411764
164,24.923076923076923
165,36.57446808510638
166,13.428571428571429
167,47.94444444444444
168,22.548387096774192
169,21.68888888888889
170,19.53731343283582
171,5.2
172,23.49122807017544
173,6.0
174,27.47945205479452
175,12.647887323943662
176,22.9
177,16.365384615384617
178,43.73684210526316
179,9.771428571428572
180,30.29268292682927
181,6.849056603773585
182,20.891304347826086
183,27.425
184,45.54838709677419
185,45.5
186,22.78048780487805
187,7.609756097560975
188,24.047619047619047
189,11.270833333333334
190,10.907692307692308
191,29.862068965517242
192,5.057142857142857
193,21.83582089552239
194,36.6865671641791
195,21.830188679245282
196,6.347222222222222
197,56.483870967741936
198,14.215686274509803
199,5.76595744680851
200,49.43103448275862
201,11.390243902439025
202,41.97727272727273
203,19.014285714285716
204,47.26315789473684
205,48.906976744186046
206,26.6734693877551
207,21.736842105263158
208,35.142857142857146
209,36.18181818181818
210,50.787234042553195
211,23.03448275862069
212,25.476190476190474
213,41.72
214,25.166666666666668
215,25.204819277108435
216,10.641509433962264
217,23.804878048780488
218,44.44186046511628
219,42.413333333333334
220,11.6
221,35.61904761904762
222,8.651162790697674
223,38.75
224,42.482142857142854
225,8.53125
226,10.863636363636363
227,24.861538461538462
228,38.654545454545456
229,11.394366197183098
230,25.017543859649123
231,34.172413793103445
232,35.25
233,15.169491525423728
234,5.5227272727272725
235,12.6
236,37.15625
237,27.195652173913043
238,39.638297872340424
239,12.788461538461538
240,34.77142857142857
241,27.350649350649352
242,28.24137931034483
243,34.675
244,34.813559322033896
245,1.625
